area,bathroom_num,bedroom_num,dev_name,furnishing,locality,post_date,price,type,user_type,year_posted,month_posted
1450.0,3.0,3.0,K Raheja Realty,Furnished,Malad West,2019-12-12,62000.0,Apartment,Agent,2019,12
1315.0,3.0,3.0,Cooperative Group Housing Society,Semi-Furnished,Wadala East,2019-11-14,63000.0,Apartment,Agent,2019,11
1500.0,3.0,3.0,K Raheja Realty,Semi-Furnished,Mindspace,2019-11-16,60000.0,Apartment,Agent,2019,11
1800.0,3.0,3.0,GHP Group,Furnished,Powai,2019-11-21,55000.0,Apartment,Agent,2019,11
1000.0,3.0,3.0,Divine Space,Unfurnished,Goregaon East,2019-11-29,55000.0,Apartment,Agent,2019,11
1505.0,3.0,3.0,Kesar Group,Unfurnished,Kandivali West,2019-11-22,60000.0,Apartment,Agent,2019,11
1400.0,3.0,3.0,Hiranandani Group,Semi-Furnished,Powai lake,2020-01-14,55000.0,Apartment,Agent,2020,01
1490.0,3.0,3.0,Runwal Developers,Semi-Furnished,Ghatkopar West,2020-01-13,58000.0,Apartment,Agent,2020,01
1244.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2020-01-12,60000.0,Apartment,Agent,2020,01
1750.0,3.0,3.0,Oberoi Realty Limited,Unfurnished,Kandivali East,2019-12-19,55000.0,Apartment,Agent,2019,12
1252.0,2.0,3.0,Godrej Properties,Unfurnished,Chembur,2020-01-14,55000.0,Apartment,Agent,2020,01
1440.0,3.0,3.0,Kanakia Spaces Realty Pvt. Ltd.,Semi-Furnished,Malad East,2020-01-14,59000.0,Apartment,Agent,2020,01
1550.0,2.0,3.0,Spenta Corporation,Unfurnished,Chembur,2019-12-28,60000.0,Apartment,Agent,2019,12
1457.0,2.0,3.0,Godrej Properties,Unfurnished,Chembur,2019-11-14,55000.0,Apartment,Agent,2019,11
1630.0,3.0,3.0,Nha infra,Semi-Furnished,Collector Colony,2019-11-25,60000.0,Apartment,Agent,2019,11
1605.0,2.0,3.0,Nahar Group,Unfurnished,Chandivali,2020-01-12,62000.0,Apartment,Agent,2020,01
1728.0,3.0,3.0,Shapoorji Pallonji Real Estate,Unfurnished,"Thakur Village, Kandivali East",2019-12-10,53000.0,Apartment,Agent,2019,12
1680.0,3.0,3.0,Omkar Realtors and Developers Pvt. Ltd.,Semi-Furnished,Malad East,2020-01-14,55000.0,Apartment,Agent,2020,01
1650.0,2.0,3.0,Godrej Properties,Unfurnished,Chembur,2019-11-16,52000.0,Apartment,Agent,2019,11
1233.0,3.0,3.0,Lodha Group,Semi-Furnished,Bhandup West,2020-01-07,55000.0,Apartment,Agent,2020,01
1400.0,2.0,3.0,The Wadhwa Group,Semi-Furnished,Goregaon West,2019-11-14,54000.0,Apartment,Agent,2019,11
1360.0,3.0,3.0,Supreme Universal,Semi-Furnished,Powai,2020-01-09,63000.0,Apartment,Agent,2020,01
1680.0,3.0,3.0,Omkar Realtors and Developers Pvt. Ltd.,Unfurnished,Malad East,2019-12-21,53500.0,Apartment,Agent,2019,12
1450.0,3.0,3.0,Evershine Builders,Semi-Furnished,"Thakur Village, Kandivali East",2019-12-30,55000.0,Apartment,Agent,2019,12
1400.0,3.0,3.0,The Wadhwa Group,Unfurnished,Mulund West,2020-01-14,52000.0,Apartment,Agent,2020,01
1245.0,2.0,3.0,Raheja Universal Pvt Ltd.,Semi-Furnished,Chembur,2019-12-12,55000.0,Apartment,Agent,2019,12
2016.0,3.0,3.0,Kanakia Spaces Realty Pvt. Ltd.,Semi-Furnished,Malad East,2020-01-13,59000.0,Apartment,Agent,2020,01
1244.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2020-01-12,60000.0,Apartment,Agent,2020,01
1675.0,3.0,3.0,Shapoorji Pallonji Real Estate,Unfurnished,"Thakur Village, Kandivali East",2019-12-27,55000.0,Apartment,Agent,2019,12
1250.0,2.0,3.0,Godrej Properties,Unfurnished,Chembur,2020-01-12,60000.0,Apartment,Agent,2020,01
1400.0,3.0,3.0,Hiranandani Group,Semi-Furnished,Powai,2020-01-09,55000.0,Apartment,Agent,2020,01
1452.0,3.0,3.0,Spenta Corporation,Unfurnished,Chembur,2019-12-17,55000.0,Apartment,Agent,2019,12
1250.0,3.0,3.0,Srishti Construction,Semi-Furnished,Powai,2020-01-12,58000.0,Apartment,Agent,2020,01
1728.0,3.0,3.0,Shapoorji Pallonji Real Estate,Unfurnished,"Thakur Village, Kandivali East",2019-11-28,51000.0,Apartment,Agent,2019,11
1900.0,3.0,3.0,Balan and Chheda Developers Pvt. Ltd,Semi-Furnished,Vaibhav Nagar,2019-11-15,60000.0,Apartment,Agent,2019,11
1700.0,3.0,3.0,RNA NG Builders,Furnished,Kanjurmarg East,2020-01-04,55000.0,Apartment,Agent,2020,01
1350.0,3.0,3.0,Srishti Group,Unfurnished,Powai,2019-11-30,52000.0,Apartment,Agent,2019,11
1680.0,3.0,3.0,Omkar Realtors and Developers Pvt. Ltd.,Semi-Furnished,Malad East,2019-12-21,55000.0,Apartment,Agent,2019,12
1680.0,3.0,3.0,CCI Projects Pvt. Ltd.,Semi-Furnished,Magathane,2019-12-20,51000.0,Apartment,Agent,2019,12
1570.0,3.0,3.0,Runwal Developers,Unfurnished,Mulund West,2020-01-14,55000.0,Apartment,Agent,2020,01
1350.0,2.0,3.0,Raheja Universal Pvt Ltd.,Unfurnished,Chembur,2019-12-19,56000.0,Apartment,Agent,2019,12
1360.0,2.0,3.0,Kalpataru Limited,Furnished,Ghatkopar West,2020-01-12,62000.0,Apartment,Agent,2020,01
1874.0,3.0,3.0,Ashford Group Builders,Semi-Furnished,Mulund West,2019-12-17,58000.0,Apartment,Agent,2019,12
1350.0,3.0,3.0,Group Seven,Furnished,Film City,2020-01-12,60000.0,Apartment,Agent,2020,01
1427.0,2.0,3.0,Godrej Properties,Unfurnished,Chembur,2019-12-04,55000.0,Apartment,Agent,2019,12
1250.0,2.0,3.0,Raheja Universal Pvt Ltd.,Semi-Furnished,Chembur,2020-01-02,56000.0,Apartment,Agent,2020,01
1675.0,3.0,3.0,Mahindra Lifespace Developers Ltd.,Semi-Furnished,Bhandup West,2020-01-03,57000.0,Apartment,Agent,2020,01
1600.0,3.0,3.0,Shree Sejal Construction,Unfurnished,Best Nagar - Goregaon West,2019-11-25,55000.0,Apartment,Agent,2019,11
1680.0,3.0,3.0,Omkar Realtors and Developers Pvt. Ltd.,Semi-Furnished,Kurar Village,2020-01-04,55000.0,Apartment,Agent,2020,01
1830.0,3.0,3.0,SD Corporation Private Limited,Semi-Furnished,Samata Nagar,2019-12-02,58000.0,Apartment,Agent,2019,12
1778.0,3.0,3.0,Kalpataru Limited,Semi-Furnished,Bhandup West,2020-01-09,52000.0,Apartment,Agent,2020,01
1800.0,3.0,3.0,Satellite Builders Private Limited,Semi-Furnished,Goregaon East,2020-01-04,60000.0,Apartment,Agent,2020,01
1490.0,3.0,3.0,Runwal Developers,Furnished,Ghatkopar West,2020-01-06,61000.0,Apartment,Agent,2020,01
1700.0,3.0,3.0,Omkar Realtors and Developers Pvt. Ltd.,Semi-Furnished,Film City Road,2019-12-17,52000.0,Apartment,Agent,2019,12
2016.0,3.0,3.0,Kanakia Spaces Realty Pvt. Ltd.,Semi-Furnished,Malad East,2020-01-14,59000.0,Apartment,Agent,2020,01
1244.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2020-01-12,60000.0,Apartment,Agent,2020,01
1765.0,3.0,3.0,Shapoorji Pallonji Real Estate,Unfurnished,"Thakur Village, Kandivali East",2019-12-12,53000.0,Apartment,Agent,2019,12
1260.0,2.0,3.0,Kanakia Spaces Realty Pvt. Ltd.,Semi-Furnished,Andheri East,2020-01-12,52000.0,Apartment,Agent,2020,01
1500.0,3.0,3.0,Evershine Builders,Furnished,"Thakur Village, Kandivali East",2019-11-21,53000.0,Apartment,Agent,2019,11
1010.0,2.0,3.0,Neptune Group,Unfurnished,Bhandup Industrial Estate,2020-01-04,55000.0,Apartment,Agent,2020,01
1366.0,3.0,3.0,Ekta World,Semi-Furnished,Powai,2019-11-18,63000.0,Apartment,Agent,2019,11
1980.0,3.0,3.0,Omkar Realtors and Developers Pvt. Ltd.,Unfurnished,Malad East,2019-12-21,56000.0,Apartment,Agent,2019,12
1830.0,3.0,3.0,Shapoorji Pallonji Real Estate,Unfurnished,Samta Nagar,2019-12-20,58000.0,Apartment,Agent,2019,12
1280.0,3.0,3.0,Kukreja Construction Company,Semi-Furnished,Chembur,2019-12-25,60000.0,Apartment,Agent,2019,12
1300.0,3.0,3.0,Ekta Developers,Unfurnished,Powai,2020-01-12,62000.0,Apartment,Agent,2020,01
1859.0,3.0,3.0,Ashford Group Builders,Semi-Furnished,Mulund West,2019-12-11,58000.0,Apartment,Agent,2019,12
1680.0,3.0,3.0,Kanakia Spaces Realty Pvt. Ltd.,Semi-Furnished,Lower Govind Nagar,2019-11-21,60000.0,Apartment,Agent,2019,11
1454.0,2.0,3.0,Godrej Properties,Unfurnished,Chembur,2019-12-04,55000.0,Apartment,Agent,2019,12
1408.0,2.0,3.0,Hubtown Limited,Unfurnished,Andheri East,2019-12-10,62000.0,Apartment,Agent,2019,12
1625.0,3.0,3.0,Mahindra Lifespace Developers Ltd.,Semi-Furnished,Bhandup West,2020-01-10,52100.0,Apartment,Agent,2020,01
1500.0,3.0,3.0,Kabra Group,Semi-Furnished,Unnat Nagar,2019-12-04,60000.0,Apartment,Agent,2019,12
1480.0,3.0,3.0,JP Infra,Semi-Furnished,Goregaon East,2020-01-12,60000.0,Apartment,Agent,2020,01
1244.0,2.0,3.0,Kalpataru Limited,Furnished,Andheri East,2020-01-12,58000.0,Apartment,Agent,2020,01
1750.0,3.0,3.0,Oberoi Realty Limited,Unfurnished,Kandivali East,2019-11-26,55000.0,Apartment,Agent,2019,11
1600.0,3.0,3.0,Spenta Builders,Semi-Furnished,Andheri East,2019-12-19,57000.0,Apartment,Agent,2019,12
1450.0,3.0,3.0,Srishti Construction,Semi-Furnished,Powai,2020-01-12,63001.0,Apartment,Agent,2020,01
1600.0,3.0,3.0,Oberoi Realty Limited,Unfurnished,"Thakur Village, Kandivali East",2019-11-21,52000.0,Apartment,Agent,2019,11
1335.0,3.0,3.0,Kalpataru Limited,Unfurnished,Bhandup West,2019-12-24,55000.0,Apartment,Agent,2019,12
1600.0,3.0,3.0,GHP Corporation,Semi-Furnished,Powai,2019-12-12,55000.0,Apartment,Agent,2019,12
1540.0,3.0,3.0,Kanakia Spaces Realty Pvt. Ltd.,Semi-Furnished,Andheri East,2020-01-07,60000.0,Apartment,Agent,2020,01
1245.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2020-01-12,60000.0,Apartment,Agent,2020,01
1750.0,3.0,3.0,Oberoi Realty Limited,Unfurnished,Kandivali East,2019-12-03,55000.0,Apartment,Agent,2019,12
1200.0,2.0,3.0,Godrej Properties,Unfurnished,Chembur,2020-01-13,55000.0,Apartment,Agent,2020,01
1190.0,2.0,3.0,Hubtown Limited,Semi-Furnished,JVLR-Jogeshwari Vikhroli Link Road,2020-01-04,52000.0,Apartment,Agent,2020,01
1300.0,3.0,3.0,Supreme Universal,Unfurnished,Powai,2020-01-12,62000.0,Apartment,Agent,2020,01
1850.0,3.0,3.0,Oberoi Realty Limited,Furnished,"Thakur Village, Kandivali East",2019-11-26,58000.0,Apartment,Agent,2019,11
1865.0,3.0,3.0,Ashford Group Builders,Semi-Furnished,Mulund West,2019-12-19,55000.0,Apartment,Agent,2019,12
1305.0,2.0,3.0,Raheja Universal Pvt Ltd.,Semi-Furnished,Govandi Station Road,2019-12-25,60000.0,Apartment,Agent,2019,12
1840.0,2.0,3.0,Ashford Group Builders,Semi-Furnished,Mulund West,2019-12-13,56000.0,Apartment,Agent,2019,12
1680.0,3.0,3.0,Omkar Realtors and Developers Pvt. Ltd.,Semi-Furnished,Kurar Village,2019-11-24,58000.0,Apartment,Agent,2019,11
1427.0,2.0,3.0,Godrej Properties,Semi-Furnished,Chembur,2019-12-04,57000.0,Apartment,Agent,2019,12
1250.0,2.0,3.0,Raheja Universal Pvt Ltd.,Semi-Furnished,Chembur,2020-01-02,58000.0,Apartment,Agent,2020,01
1625.0,3.0,3.0,Mahindra Lifespace Developers Ltd.,Semi-Furnished,Bhandup West,2019-11-26,56000.0,Apartment,Agent,2019,11
1500.0,3.0,3.0,Spenta Builders,Semi-Furnished,Andheri East,2020-01-07,56000.0,Apartment,Agent,2020,01
1245.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2020-01-12,61000.0,Apartment,Agent,2020,01
1850.0,3.0,3.0,Shapoorji Pallonji Real Estate,Unfurnished,"Thakur Village, Kandivali East",2019-12-03,54000.0,Apartment,Agent,2019,12
1579.0,3.0,3.0,Godrej Properties,Unfurnished,Chembur,2020-01-13,60000.0,Apartment,Agent,2020,01
1400.0,3.0,3.0,Hiranandani Group,Semi-Furnished,Powai,2020-01-04,55000.0,Apartment,Agent,2020,01
1300.0,3.0,3.0,GHP Group,Semi-Furnished,Central Area,2020-01-13,55000.0,Apartment,Agent,2020,01
1400.0,3.0,3.0,Oberoi Realty Limited,Furnished,"Thakur Village, Kandivali East",2019-12-05,60000.0,Apartment,Agent,2019,12
1654.0,3.0,3.0,Mahindra Lifespace Developers Ltd.,Unfurnished,Ishwar Nagar,2019-12-19,55000.0,Apartment,Agent,2019,12
1830.0,3.0,3.0,Oberoi Realty Limited,Semi-Furnished,Kandivali East,2020-01-07,53000.0,Apartment,Agent,2020,01
1251.0,2.0,3.0,Kalpataru Limited,Unfurnished,JVLR-Jogeshwari Vikhroli Link Road,2020-01-11,60500.0,Apartment,Agent,2020,01
1850.0,3.0,3.0,Shapoorji Pallonji Real Estate,Unfurnished,"Thakur Village, Kandivali East",2019-12-10,54000.0,Apartment,Agent,2019,12
1450.0,3.0,3.0,Godrej Properties,Unfurnished,Chembur,2020-01-13,60000.0,Apartment,Agent,2020,01
1540.0,3.0,3.0,Kanakia Spaces Realty Pvt. Ltd.,Semi-Furnished,Marol,2019-12-11,60000.0,Apartment,Agent,2019,12
1635.0,3.0,3.0,K Raheja Construction,Semi-Furnished,Andheri East,2020-01-12,60000.0,Apartment,Agent,2020,01
1400.0,3.0,3.0,Oberoi Realty Limited,Semi-Furnished,"Thakur Village, Kandivali East",2019-11-15,53000.0,Apartment,Agent,2019,11
1950.0,3.0,3.0,Kalpataru Limited,Semi-Furnished,Bhandup Industrial Estate,2019-12-24,55000.0,Apartment,Agent,2019,12
1190.0,2.0,3.0,Hubtown Limited,Semi-Furnished,Andheri East,2020-01-07,52000.0,Apartment,Agent,2020,01
1256.0,2.0,3.0,Kalpataru Limited,Unfurnished,JVLR-Jogeshwari Vikhroli Link Road,2020-01-12,62000.0,Apartment,Agent,2020,01
1850.0,3.0,3.0,Oberoi Realty Limited,Semi-Furnished,"Thakur Village, Kandivali East",2019-11-03,55000.0,Apartment,Agent,2019,11
1457.0,2.0,3.0,Godrej Properties,Unfurnished,Chembur,2020-01-13,55000.0,Apartment,Agent,2020,01
1830.0,3.0,3.0,Oberoi Realty Limited,Semi-Furnished,Kandivali East,2019-12-16,53000.0,Apartment,Agent,2019,12
1500.0,2.0,3.0,Oberoi Realty Limited,Furnished,"Thakur Village, Kandivali East",2019-11-14,60000.0,Apartment,Agent,2019,11
1950.0,3.0,3.0,Kalpataru Limited,Unfurnished,Bhandup Industrial Estate,2019-12-24,54000.0,Apartment,Agent,2019,12
1300.0,2.0,3.0,Raheja Universal Pvt Ltd.,Semi-Furnished,Chembur,2019-12-19,56000.0,Apartment,Agent,2019,12
1589.0,2.0,3.0,Lodha Group,Semi-Furnished,Bhandup West,2019-12-21,54000.0,Apartment,Agent,2019,12
1830.0,3.0,3.0,Oberoi Realty Limited,Semi-Furnished,Kandivali East,2019-12-31,53000.0,Apartment,Agent,2019,12
1300.0,2.0,3.0,Lodha Group,Semi-Furnished,Andheri East,2019-12-16,60000.0,Apartment,Agent,2019,12
1380.0,3.0,3.0,Gundecha Group,Semi-Furnished,LBS Marg,2019-12-24,60000.0,Apartment,Agent,2019,12
1540.0,3.0,3.0,Kanakia Spaces Realty Pvt. Ltd.,Semi-Furnished,Andheri East,2019-12-11,60000.0,Apartment,Agent,2019,12
1244.0,2.0,3.0,Kalpataru Limited,Furnished,JVLR-Jogeshwari Vikhroli Link Road,2020-01-13,60000.0,Apartment,Agent,2020,01
1540.0,3.0,3.0,Kanakia Spaces Realty Pvt. Ltd.,Semi-Furnished,Marol,2019-12-21,60000.0,Apartment,Agent,2019,12
1778.0,3.0,3.0,Kalpataru Limited,Semi-Furnished,Bhandup Industrial Estate,2019-12-24,52000.0,Apartment,Agent,2019,12
1540.0,3.0,3.0,Kanakia Spaces Realty Pvt. Ltd.,Semi-Furnished,Andheri East,2019-12-21,60000.0,Apartment,Agent,2019,12
1190.0,2.0,3.0,Hubtown Limited,Semi-Furnished,JVLR-Jogeshwari Vikhroli Link Road,2019-12-27,52000.0,Apartment,Agent,2019,12
1460.0,3.0,3.0,Mahindra Lifespace Developers Ltd.,Furnished,Bhandup West,2019-12-24,60000.0,Apartment,Agent,2019,12
1500.0,3.0,3.0,Spenta Builders,Semi-Furnished,Andheri East,2019-12-19,57000.0,Apartment,Agent,2019,12
1600.0,3.0,3.0,Spenta Builders,Semi-Furnished,Andheri East,2020-01-06,57000.0,Apartment,Agent,2020,01
1233.0,2.0,3.0,Lodha Group,Furnished,Bhandup West,2019-12-19,55000.0,Apartment,Agent,2019,12
1300.0,2.0,3.0,Lodha Group,Semi-Furnished,Andheri East,2020-01-13,59791.0,Apartment,Agent,2020,01
1243.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2019-12-03,58000.0,Apartment,Agent,2019,12
1600.0,3.0,3.0,Spenta Builders,Semi-Furnished,Andheri East,2019-12-20,57000.0,Apartment,Agent,2019,12
1335.0,3.0,3.0,HDIL,Furnished,Bhandup West,2019-12-18,55000.0,Apartment,Agent,2019,12
1647.0,3.0,3.0,Mahindra Lifespace Developers Ltd.,Semi-Furnished,Bhandup West,2019-12-24,52500.0,Apartment,Agent,2019,12
1830.0,3.0,3.0,Oberoi Realty Limited,Semi-Furnished,Kandivali East,2019-12-14,53000.0,Apartment,Agent,2019,12
1242.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2019-12-03,61000.0,Apartment,Agent,2019,12
1400.0,3.0,3.0,Omkar Realtors and Developers Pvt. Ltd.,Semi-Furnished,Malad East,2019-11-26,52000.0,Apartment,Agent,2019,11
1400.0,4.0,3.0,DSS Group,Unfurnished,Bhandup Industrial Estate,2019-12-24,55000.0,Apartment,Agent,2019,12
1540.0,3.0,3.0,Kanakia Spaces Realty Pvt. Ltd.,Semi-Furnished,Andheri East,2019-12-07,63000.0,Apartment,Agent,2019,12
1245.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2019-12-03,60000.0,Apartment,Agent,2019,12
1400.0,3.0,3.0,Omkar Realtors and Developers Pvt. Ltd.,Semi-Furnished,Malad East,2019-12-02,52000.0,Apartment,Agent,2019,12
1400.0,3.0,3.0,Kalpataru Limited,Unfurnished,Bhandup West,2019-12-19,55000.0,Apartment,Agent,2019,12
1600.0,3.0,3.0,Omkar Realtors and Developers Pvt. Ltd.,Furnished,Malad East,2019-11-30,52000.0,Apartment,Agent,2019,11
1217.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2019-12-06,61000.0,Apartment,Agent,2019,12
1540.0,3.0,3.0,Kanakia Spaces Realty Pvt. Ltd.,Semi-Furnished,Marol,2019-12-07,63000.0,Apartment,Agent,2019,12
1600.0,3.0,3.0,Omkar Realtors and Developers Pvt. Ltd.,Furnished,Malad East,2019-12-04,52000.0,Apartment,Agent,2019,12
1244.0,2.0,3.0,Kalpataru Limited,Furnished,Andheri East,2019-11-23,57000.0,Apartment,Agent,2019,11
1400.0,3.0,3.0,Omkar Realtors and Developers Pvt. Ltd.,Semi-Furnished,Malad East,2019-11-27,52000.0,Apartment,Agent,2019,11
1600.0,3.0,3.0,Omkar Realtors and Developers Pvt. Ltd.,Furnished,Malad East,2019-11-28,52000.0,Apartment,Agent,2019,11
1248.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,JVLR-Jogeshwari Vikhroli Link Road,2020-01-14,60500.0,Apartment,Agent,2020,01
1700.0,3.0,3.0,Kalpataru Limited,Unfurnished,Bhandup West,2019-11-23,52000.0,Apartment,Agent,2019,11
1600.0,3.0,3.0,Omkar Realtors and Developers Pvt. Ltd.,Furnished,Malad East,2019-11-25,52000.0,Apartment,Agent,2019,11
1244.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,JVLR-Jogeshwari Vikhroli Link Road,2020-01-14,61000.0,Apartment,Agent,2020,01
1200.0,2.0,3.0,Damji Shamji Shah Group,Furnished,Bhandup West,2019-11-23,60000.0,Apartment,Agent,2019,11
1180.0,2.0,3.0,Kalpataru Limited,Unfurnished,JVLR-Jogeshwari Vikhroli Link Road,2020-01-14,59000.0,Apartment,Agent,2020,01
1200.0,3.0,3.0,Kalpataru Limited,Unfurnished,Bhandup Industrial Estate,2019-11-14,52000.0,Apartment,Agent,2019,11
1240.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,JVLR-Jogeshwari Vikhroli Link Road,2020-01-14,61500.0,Apartment,Agent,2020,01
1600.0,3.0,3.0,Kalpataru Limited,Unfurnished,Bhandup West,2019-11-29,54000.0,Apartment,Agent,2019,11
1244.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,JVLR-Jogeshwari Vikhroli Link Road,2020-01-14,60000.0,Apartment,Agent,2020,01
1233.0,3.0,3.0,Lodha Group,Furnished,Bhandup West,2019-11-27,56000.0,Apartment,Agent,2019,11
1350.0,2.0,3.0,Gundecha Group,Furnished,LBS Marg,2019-11-26,55000.0,Apartment,Agent,2019,11
1624.0,3.0,3.0,Mahindra Lifespace Developers Ltd.,Semi-Furnished,Ishwar Nagar,2019-11-23,55000.0,Apartment,Agent,2019,11
1244.0,2.0,3.0,Kalpataru Limited,Furnished,Andheri East,2020-01-14,57000.0,Apartment,Agent,2020,01
1100.0,3.0,3.0,Damji Shamji Shah Group,Unfurnished,Bhandup West,2019-11-23,55000.0,Apartment,Agent,2019,11
1244.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2020-01-14,61000.0,Apartment,Agent,2020,01
1234.0,2.0,3.0,Lodha Group,Furnished,Bhandup West,2019-11-23,55000.0,Apartment,Agent,2019,11
1244.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2020-01-14,61000.0,Apartment,Agent,2020,01
1244.0,2.0,3.0,Kalpataru Limited,Furnished,Andheri East,2020-01-14,58000.0,Apartment,Agent,2020,01
1244.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2020-01-14,60000.0,Apartment,Agent,2020,01
1244.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2020-01-14,60000.0,Apartment,Agent,2020,01
1244.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2020-01-14,61000.0,Apartment,Agent,2020,01
1244.0,2.0,3.0,Kalpataru Limited,Furnished,Andheri East,2020-01-14,57000.0,Apartment,Agent,2020,01
1244.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2020-01-14,60000.0,Apartment,Agent,2020,01
1244.0,3.0,3.0,Kalpataru Limited,Unfurnished,Andheri East,2020-01-14,58000.0,Apartment,Agent,2020,01
1244.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2020-01-14,61000.0,Apartment,Agent,2020,01
1244.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2020-01-14,60000.0,Apartment,Agent,2020,01
1244.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2020-01-14,61000.0,Apartment,Agent,2020,01
1244.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2020-01-14,61000.0,Apartment,Agent,2020,01
1244.0,2.0,3.0,Kalpataru Limited,Semi-Furnished,Andheri East,2020-01-14,60000.0,Apartment,Agent,2020,01
2078.0,3.0,3.0,Mahindra Lifespace Developers Ltd.,Semi-Furnished,Andheri East,2020-01-08,78000.0,Apartment,Agent,2020,01
1807.0,3.0,3.0,Omkar Realtors and Developers Pvt. Ltd.,Semi-Furnished,Malad East,2020-01-13,64800.0,Apartment,Agent,2020,01
1440.0,2.0,3.0,Nahar Group,Semi-Furnished,Chandivali,2020-01-12,65000.0,Apartment,Agent,2020,01
1400.0,2.0,3.0,Lodha Group,Semi-Furnished,Wadala East,2020-01-13,72000.0,Apartment,Agent,2020,01
1580.0,3.0,3.0,Kanakia Spaces Realty Pvt. Ltd.,Unfurnished,Marol,2020-01-13,70000.0,Apartment,Agent,2020,01
1737.0,2.0,3.0,Lodha Group,Semi-Furnished,Wadala,2020-01-13,74000.0,Apartment,Agent,2020,01
1365.0,3.0,3.0,Ekta Developers,Furnished,Powai,2020-01-13,70000.0,Apartment,Agent,2020,01
1750.0,3.0,3.0,HCBS Developer,Semi-Furnished,Andheri West,2020-01-12,73000.0,Apartment,Agent,2020,01
1244.0,2.0,3.0,Kalpataru Limited,Furnished,Andheri East,2020-01-12,66000.0,Apartment,Agent,2020,01
1569.0,2.0,3.0,The Wadhwa Group,Semi-Furnished,Ghatkopar West,2020-01-14,72000.0,Apartment,Agent,2020,01
1930.0,3.0,3.0,The Wadhwa Group,Unfurnished,Goregaon West,2020-01-14,65000.0,Apartment,Agent,2020,01
1545.0,3.0,3.0,Supreme Universal,Semi-Furnished,Powai,2020-01-13,65000.0,Apartment,Agent,2020,01
1650.0,2.0,3.0,Sheth Creators,Semi-Furnished,Andheri East,2020-01-13,72000.0,Apartment,Agent,2020,01
1650.0,3.0,3.0,RNA NG Builders,Furnished,Andheri West,2020-01-14,70000.0,Apartment,Agent,2020,01
1650.0,3.0,3.0,DB Realty Limited,Semi-Furnished,Goregaon East,2020-01-14,70000.0,Apartment,Agent,2020,01
1300.0,3.0,3.0,Ekta World,Furnished,Powai,2020-01-14,70000.0,Apartment,Agent,2020,01
1150.0,3.0,3.0,DGS Group,Unfurnished,Santacruz East,2020-01-12,72000.0,Apartment,Agent,2020,01
1200.0,3.0,3.0,Cooperative Group Housing Society,Furnished,Andheri West,2020-01-13,75000.0,Apartment,Agent,2020,01
1850.0,3.0,3.0,MM Group,Furnished,Postal Colony,2020-01-13,75500.0,Apartment,Agent,2020,01
1520.0,2.0,3.0,The Wadhwa Group,Unfurnished,Goregaon West,2020-01-14,72000.0,Apartment,Agent,2020,01
1350.0,2.0,3.0,DGS Group,Unfurnished,Kalina,2020-01-13,70000.0,Apartment,Agent,2020,01
1650.0,5.0,3.0,Lodha Group,Semi-Furnished,Goregaon East,2020-01-14,78000.0,Apartment,Agent,2020,01
1569.0,3.0,3.0,The Wadhwa Group,Unfurnished,Ghatkopar West,2020-01-12,68000.0,Apartment,Agent,2020,01
1345.0,2.0,3.0,Kalpataru Limited,Furnished,Ghatkopar West,2020-01-12,66000.0,Apartment,Agent,2020,01
1480.0,3.0,3.0,JP Infra,Semi-Furnished,Dindoshi,2020-01-12,65000.0,Apartment,Agent,2020,01
1313.0,2.0,3.0,Nahar Group,Unfurnished,Chandivali,2020-01-14,67000.0,Apartment,Agent,2020,01
1700.0,3.0,3.0,L&T Realty,Semi-Furnished,Powai,2020-01-12,75000.0,Apartment,Agent,2020,01
1721.0,3.0,3.0,Godrej Properties,Semi-Furnished,Chembur,2020-01-14,65000.0,Apartment,Agent,2020,01
1700.0,3.0,3.0,Romell Group,Unfurnished,Vishveshwar Nagar,2020-01-13,75000.0,Apartment,Agent,2020,01
